ra,dec,CMC15,Pan-STARRS DR1,2MASS All-Sky,SDSS DR12,URAT1,UCAC4
338.6169857074544,58.2879550311675,301.8916888746734,7.5494331341290595,53.90557369603045,52.87499220513062,85.02340878441585,85.08866299556976
271.57864091373176,-33.97779715484915,336.13325468170535,124.75006719390024,124.73772555140184,31.129565046963748,85.36730661981069,86.03223410057542
271.5918154078917,-32.43859606183873,46.93760230926307,46.52751523611821,172.3544126649996,172.96717137968218,172.35499471279823,356.25224220373406
15.657552238057587,68.97292142869465,232.0248186073961,264.50780634782325,299.063708726352,347.5874166551767,70.95953592178921,72.29610560376877
15.741150057287754,69.22643103603582,29.037258282648907,29.2120051306373,128.96512064021962,129.45326559719908,131.64304342701496,357.63589599894135
14.276976491264675,69.04244833057284,240.02112838712085,239.98495926285645,77.43415678722602,76.85809614050191,77.93504730550428,108.38072705036608
273.33998582258357,-26.942794976807853,219.11821357964047,219.3048283308428,220.32514655201882,219.13788867862374,260.4569705774274,260.19342816862303
91.1414967850642,41.44542176912032,288.75564546116937,346.2489845314587,65.00057534012649,59.15480406185002,109.72246395831301,109.30815537358015
290.1102001822771,32.04856073213492,49.52221823504816,34.18179461613658,34.19967075267691,119.1518681860062,118.79794563676643,35.671453643156674
286.6732564908326,63.75436747479998,231.23916374173,233.3764382005499,124.340283650494,347.8008986984758,31.93180627318861,24.42777804620745
286.6929282449332,63.94625182173474,178.94189768948678,1.7744286982872135,1.843507706494545,314.01446128981564,314.22494713367314,311.19181555050625
285.82479609529565,63.993719146675346,288.8340220979289,244.68673839642815,290.65583931285806,240.696372281474,240.83751464829544,355.1999828681244
336.7094684263545,28.10022775610804,264.66488425185645,264.2305998913102,39.20429310102988,21.41133046844756,243.61524001303212,287.3122100798015
310.87978914493164,28.01620310433477,290.39986459390184,202.58538085972717,241.5189085380933,27.28089024217129,27.96002198836461,27.9546831987116
267.1101364839436,-17.46536393945062,0.04418107766974636,0.3036887075070513,113.32375190842859,113.32460049867085,357.12398120470186,41.254117923144406
267.0414042399757,-17.447049241669387,11.246160805373526,239.79631372210065,239.0648242135698,242.6806749410149,240.0367816441617,309.26561512530907
267.25820344619723,-17.48039243679797,309.3140553577081,309.2308807254481,352.6938063443186,352.7042123513413,352.7921769224137,352.57216681049044
229.11614869732517,-21.03850977331612,146.98938456495324,146.99541232076098,104.45736559685982,103.26703263614122,104.46806189992796,104.53678886068049
262.55633215589006,-16.225680322780534,0.9296470933098206,0.8788871996648642,241.5606779595976,241.65834183716342,241.652593854652,119.56147174370463
292.90462213017486,11.723787855317545,118.602800627026,91.11407677730459,340.97525368057995,223.14815624542564,223.11719299216756,19.58175157623525
292.9089310913393,11.691441028271742,73.55007772205255,305.5659753766852,305.33852410226433,305.3100384440308,305.26561634847826,305.29963046849764
293.0180426690432,11.783626883848255,4.313288420531904,252.32689072801463,252.31864164626046,14.555733422957342,14.848716970228045,113.23719012016242
293.62114947525833,11.800761706846389,95.08010367621617,49.71373938267836,49.968775085689856,49.79543871989132,353.8557002866365,354.0990561546628
163.47263674627678,-60.355717633869006,1.5494936482081796,310.66271987068427,0.1291925618211095,221.6472061241401,221.37346808072,221.17287025308295
163.27005173050966,-60.33644582823966,344.2050466655235,4.4743705018759075,235.19423351231674,235.13943333559902,236.61633931578362,235.56209094206798
299.9147348411761,36.62379301615097,55.11775382155224,55.23193667257577,55.397651133400046,55.237789460764134,55.108070083589475,55.09852146508975
97.19024576526812,36.47905017955722,55.25144776507105,171.9587063951667,171.96875937161425,321.23038772477383,321.46257309459844,338.9692001240667
282.40887962371465,13.21763971015025,339.09780760575364,354.6583655218968,98.76557962614041,358.4110272977788,358.355246782186,358.42269375805216
258.56768007244204,-29.05575183475877,358.3337809918478,358.50301364120764,358.3640119025032,358.3782606736576,358.459703716051,358.4148441261449
258.5749773667857,-29.03829102491761,358.4405987030192,285.37537973645925,143.39462024659437,17.01055959520815,300.4954859632644,49.72599553528615
274.2656466537743,-26.458477407813692,327.129413596562,327.4665108112339,327.58010514465263,327.3598486458993,327.58026264739425,347.1416121028296
101.52872565820904,32.55460869417361,345.30182031166055,345.1971407025724,345.28651588346094,53.84382319675707,53.962856448699924,127.60760527304285
101.51871330977713,32.55610954621227,42.35654683219673,42.0643804141335,42.03569570512802,98.52393730583755,98.82936491920029,12.266378560155857
102.54019513776056,32.70563900651702,11.948923915647864,11.933552414871128,11.972785484560385,240.8876425182693,242.12155277859668,141.7507722411153
348.11747999363234,-44.885005446423854,108.64826774107564,58.6532266911407,344.4044069116433,214.88501004680592,214.7345623326878,355.9230520170691
349.0781886023981,-44.548137560265296,355.97576620682116,356.1709635943819,356.06593352204925,302.13511028640585,301.6450887035371,302.12404661554393
349.07770990746786,-44.548503842244905,301.8670523705753,302.11327694945123,301.416460489521,301.9251215932802,302.1522344828017,301.83821084298364
281.9844830971678,-1.9427054804119497,3.950191985985037,4.026872597689953,3.8675816092010047,353.5339160175567,353.4478175520365,81.3752996546022
268.662591451881,-29.202737443878288,352.67681563420234,352.5156055423172,352.7382540648922,352.61615299952916,352.6717092858136,352.63049092984846
97.76361886649252,21.520751137712733,352.4615767630324,99.33932776773932,99.2699506764575,119.06853109459108,310.4872990734313,4.6551358142452735
218.398673914313,65.39561230941948,294.3722188337886,322.332642227084,322.1806849670196,322.39071690970013,323.6651650869906,5.980129652779497
220.58672605018262,66.05562402581174,272.0048431964516,2.9679105055237667,233.03248765791201,6.286915942720532,6.3576527471851385,6.098600927946629
221.9997951727256,65.3826527869206,51.422581067718745,7.6942515692616436,109.7896671311937,1.7437639617341902,1.7494722264276883,329.99548882732194
218.8624753588116,64.83596123467036,7.878130579734721,43.509331562139366,43.3944288712718,247.20888111173252,116.32707244979963,116.95189714847615
222.26578833561481,66.43315659007897,4.878003360612086,20.215541985111905,57.50988345940261,57.75142400844736,57.43510496374231,126.83664896132072
220.5883020210576,66.05557527588766,243.4277223250011,242.8446023743517,244.56848508289607,243.4388177792416,7.563340619147637,7.606237861023594
217.9066167038767,65.34789637528587,347.2586086853949,305.7309191583584,305.77519032531643,357.75215399800504,239.1204745817999,239.23679802921714
219.3519232082193,65.76934274436336,16.148078770456948,246.73282408818105,247.43008768904943,252.81719421606363,251.6536909934356,250.89569009153362
142.36837390109525,-44.53228415127327,207.36669396013517,207.6183960166299,218.548265844499,0.2560623110963721,0.23010952097239945,216.253624114069
142.32719114389852,-44.53892177220589,232.970003548799,232.83178048026943,232.81400777661528,235.063019122112,355.22183704800386,259.9726249093084
142.55977434528282,-43.971875258603795,345.2279831449067,345.33994550090864,8.900593830242583,6.7327540492791496,6.662549314380491,6.8997953278783335
113.76923729831208,-29.039548225859594,294.1999310163713,311.30191278935695,311.30575884951,311.44147075192825,248.01546616408217,211.11305758418632
113.77183072993783,-29.037777556210226,164.5637090482323,164.56350259038618,4.295280317388286,4.251661706259995,229.94485210040625,259.54006453899655
244.21740761231084,-54.488964957783224,9.714603006396585,190.3521122827133,189.76993188582267,189.69865514068093,189.1825338699131,189.69819204412602
225.6818680670435,-20.131651338943122,189.89252166185574,189.8076407506247,188.86771685429585,189.7503218446563,189.7660859730922,306.622220433111
225.68261904638905,-20.130774055322753,306.6580856724172,44.93519738408443,329.1500663654161,329.93172205823083,329.45164440685636,331.4459592053989
224.18083513636,-20.784637471157065,123.96990926319582,123.97666722317108,123.97645730393869,76.89078554775652,81.75682001501072,4.491803266516481
224.4936623628845,-21.00483418766042,102.07812779767559,103.02085096901811,172.556597883407,172.25482772450005,82.18969610170747,82.05046615411699
123.62303687707669,-26.024428627139283,220.93782134556477,219.91835344697085,219.97187571220283,219.78047323477654,220.93797783666128,219.73705453138317
123.1353785604732,-25.908700628892078,162.7911918689991,162.79204203262586,210.5444350845154,83.21917310206005,106.01696556362799,96.94246841740777
314.3775039191608,9.549743843696467,62.38941368587403,340.79777211405866,58.44740016002842,155.51631660664992,155.51591540289857,191.77515478302888
155.3014260690108,-37.09674621704071,164.7685345401347,164.95941788787582,164.95599601017352,224.40895515319198,223.41312072239197,298.5472866376553
75.17468112509923,30.896499021772147,91.92136737637705,46.54153529429633,328.9816085558243,100.73688461144422,102.75547567859665,102.73824566114244
273.17077206058366,-28.8257006608919,356.0632265958042,356.05967951822134,55.71153226212019,7.60569529297289,332.6217330385979,332.74814682643927
273.15255186214,-28.862046901132498,9.846756203914829,301.81478271591635,301.48054181113673,330.494724501978,168.77521279847602,322.2718594366462
273.1352974695027,-28.910003306010612,320.49035394113497,53.72769072482235,53.848698921858166,114.54023070023341,211.44742028293768,311.10928439331155
280.7932831050459,-7.318035711648747,58.355980992568966,58.21894101392415,58.51840922848779,58.00630446635577,57.629649547899724,246.6896968587648
280.98602163261194,-7.287017543581697,5.748941002958027,5.672696123555937,5.666981490580807,5.7996652765385655,247.89059847908084,357.7628061273023
280.90493084590497,-7.461745793818642,147.59297345669032,147.59263732372062,53.0437198583063,9.789166236709816,355.3452834540205,22.791789955445946
281.19156103994845,-7.2132341485558715,233.44092244875728,233.21596174008994,233.54341264744932,233.4289131548452,233.36714598885376,191.61986512014332
280.91046605940613,-7.390389463465742,167.8709320724469,167.87105600271792,197.01024044925742,316.04444516940345,284.7346933043852,283.45607753753535
51.30978583888545,50.25080855011117,62.48514619273766,61.94308152310188,49.89143408872651,50.04323891805721,80.12879588407591,106.53106384218135
220.31157209868442,-73.64401955532273,109.25877518954216,133.9017366102845,133.9025682067323,253.86717213582023,253.20338201063169,325.4625941678946
218.04367632605732,-73.96056262901475,72.8264412604095,70.87325875293341,258.4901088173516,346.0643252992637,79.0843687196093,78.7744216153134
278.6530413646784,40.12310663044946,356.46213458683906,356.44647147983454,69.36327910831594,69.308483513878,191.81526731783904,107.00647283812977
101.86488101319419,5.406510012414154,278.51598284086003,278.96134487203943,277.5371278413327,30.575780618396802,30.76421613717792,162.49581287060576
101.6095377896577,5.35416563939371,250.78587490990952,238.7708329665876,238.9664397920548,272.80678956801387,304.003005872983,328.6816929123375
157.87877999587903,-10.516442239681602,92.96212205968494,94.04117091457424,1.7831163751737849,359.1418518700969,348.9472095337614,348.63846295342
157.19170484207584,-11.610519458268962,139.77498435574603,139.8980143534604,139.80285268694576,85.21915832870754,7.503083458729748,7.51052528129909
316.12054580892396,45.59507733089426,182.04762612304714,183.16736346577983,182.22951537043,7.953410598003219,355.05983355914947,355.00508379269104
264.190351260946,-22.34807490407269,8.768936529338534,8.573085635688663,8.534823592061063,8.751083538707894,121.71320680066604,38.93778049859983
321.4124228796136,48.386291466589,1.0476116131745357,103.56393175901079,103.55004307657713,230.9865784446353,230.75127754996623,65.79915331406272
321.4672715317612,48.294758279312255,194.64964141628784,321.1274253304,320.9964856655348,321.1275954681996,320.93549013027666,47.750164345150175
211.03580324789792,30.82569035843535,33.635400918430946,269.3138845063306,355.4718853955002,355.5945406090765,197.97621993951338,197.97568586291985
210.8388872235074,30.132011485326363,101.79243665901392,161.58207622755884,160.55388280546714,161.10653762235188,232.64248989363207,232.16776511994289
170.0035265054063,-41.812121705437406,265.4897000466907,288.8862947670624,242.57492354144287,242.64909667869802,242.51558977132518,344.18013700012773
284.91245232646986,7.986474510865332,1.4937350842606705,93.1315088689522,354.80011634064135,354.8998315043966,354.897374371233,354.8001542957548
179.50571165674614,-59.95437241387617,247.1748120230129,278.7680763760804,64.15857923958362,64.13432430133443,64.09298445093354,64.51058715545426
179.42495135327357,-60.113424834378634,139.63416866376642,140.96963159498497,139.44231983534996,139.4379587667913,140.78345111157546,9.291561392723127
